	protein_sequence1	protein_sequence2	interaction
4158	2276	1883	1
4159	2276	2297	1
4160	514	2280	1
4161	514	1757	1
4162	983	2327	1
4163	983	908	1
4164	983	1975	1
4165	983	377	1
4166	983	800	1
4167	983	1757	1
4168	983	84	1
4169	983	1710	1
4170	607	522	1
4171	1021	2249	1
4172	55	2249	1
4173	1299	1883	1
4174	747	2249	1
4175	1629	1134	1
4176	1629	2331	1
4177	1629	2280	1
4178	1900	2331	1
4179	2241	1036	1
4180	2241	2280	1
4181	2041	328	1
4182	2041	471	1
4183	1238	2211	1
4184	1238	2331	1
4185	229	2034	1
4186	1637	2034	1
4187	1013	1617	1
4188	1013	1188	1
4189	1013	2355	1
4190	278	2280	1
4191	1357	328	1
4192	836	2034	1
4193	1880	1710	1
4194	2574	2134	1
4195	493	1157	1
4196	1964	471	1
4197	2140	1928	1
4198	2451	1213	1
4199	2470	2249	1
4200	2470	2134	1
4201	262	2280	1
4202	1023	780	1
4203	2143	2249	1
4204	2143	1134	1
4205	1661	25	1
4206	2696	1684	1
4207	1779	503	1
4208	2075	1151	1
4209	2075	2150	1
4210	2075	2280	1
4211	2075	124	1
4212	2075	1811	1
4213	1903	2034	1
4214	478	1710	1
4215	1122	2280	1
4216	1443	1883	1
4217	1443	2297	1
4218	613	328	1
4219	429	2281	1
4220	429	924	1
4221	781	2249	1
4222	146	1036	1
4223	2660	780	1
4224	2660	920	1
4225	2344	2281	1
4226	2344	924	1
4227	2317	2034	1
4228	1295	1435	1
4229	1202	2034	1
4230	347	2543	1
4231	347	246	1
4232	309	2034	1
4233	309	2331	1
4234	309	471	1
4235	224	1883	1
4236	224	1	1
4237	1744	1435	1
4238	904	377	1
4239	327	2281	1
4240	1001	328	1
4241	1001	471	1
4242	331	2280	1
4243	1729	2034	1
4244	933	84	1
4245	2687	1157	1
4246	1436	1975	1
4247	2567	1710	1
4248	484	2331	1
4249	2357	2249	1
4250	1836	2280	1
4251	583	1485	1
4252	1876	601	1
4253	2346	1883	1
4254	2346	2297	1
4255	2605	2280	1
4256	2192	784	1
4257	1892	1346	1
4258	1132	144	1
4259	96	2331	1
4260	96	2196	1
4261	812	2500	1
4262	2296	2034	1
4263	1643	1153	1
4264	1143	2280	1
4265	1442	2249	1
4266	1442	1007	1
4267	1472	1213	1
4268	2715	780	1
4269	820	1	1
4270	820	1883	1
4271	1543	2249	1
4272	2117	503	1
4273	2645	2355	1
4274	2318	1710	1
4275	192	2034	1
4276	1906	1883	1
4277	1906	1830	1
4278	1906	2297	1
4279	426	1883	1
4280	426	1	1
4281	426	2280	1
4282	1690	1859	1
4283	2028	328	1
4284	2508	949	1
4285	1904	780	1
4286	1904	1957	1
4287	829	2355	1
4288	2656	1622	1
4289	2042	1622	1
4290	2042	601	1
4291	2042	377	1
4292	1573	1898	1
4293	2668	2297	1
4294	2083	471	1
4295	1819	2280	1
4296	2618	2280	1
4297	1208	780	1
4298	1208	1957	1
4299	757	377	1
4300	2216	1429	1
4301	2565	2034	1
4302	2506	2331	1
4303	2686	1153	1
4304	166	377	1
4305	584	1435	1
4306	584	1036	1
4307	584	2280	1
4308	1547	1653	1
4309	1547	2211	1
4310	1547	800	1
4311	2581	1576	1
4312	190	2543	1
4313	190	246	1
4314	1561	1883	1
4315	1561	2297	1
4316	1608	780	1
4317	1608	2281	1
4318	1608	2281	1
4319	1608	2281	1
4320	1608	2281	1
4321	1608	2281	1
4322	1608	924	1
4323	852	2280	1
4324	2549	503	1
4325	2549	513	1
4326	2549	1653	1
4327	2549	2211	1
4328	2461	1653	1
4329	2461	2196	1
4330	2461	1975	1
4331	2461	377	1
4332	2461	800	1
4333	430	838	1
4334	759	2034	1
4335	2071	2331	1
4336	543	2249	1
4337	543	2280	1
4338	2320	1435	1
4339	1899	2331	1
4340	1065	780	1
4341	123	1975	1
4342	123	2280	1
4343	123	377	1
4344	123	84	1
4345	2412	485	1
4346	2412	84	1
4347	883	2134	1
4348	154	2280	1
4349	6	2034	1
4350	2148	124	1
4351	1144	1727	1
4352	2204	2280	1
4353	1894	2134	1
4354	1182	2331	1
4355	1182	26	1
4356	496	471	1
4357	197	1435	1
4358	1755	1757	1
4359	790	2331	1
4360	2707	26	1
4361	2147	2165	1
4362	1648	1710	1
4363	1638	1653	1
4364	1638	2281	1
4365	1638	2034	1
4366	1638	2331	1
4367	2131	1883	1
4368	2131	2297	1
4369	1190	1036	1
4370	1967	2249	1
4371	537	114	1
4372	537	838	1
4373	362	1883	1
4374	362	2297	1
4375	1730	2056	1
4376	2478	2355	1
4377	1349	2281	1
4378	1349	2281	1
4379	1349	2281	1
4380	1349	2281	1
4381	1349	524	1
4382	1951	2280	1
4383	1491	1883	1
4384	749	2288	1
4385	749	2277	1
4386	749	1401	1
4387	749	2050	1
4388	749	1423	1
4389	749	568	1
4390	749	1684	1
4391	749	1600	1
4392	749	393	1
4393	1606	2034	1
4394	639	2034	1
4395	1798	2034	1
4396	1798	2280	1
4397	2157	2280	1
4398	2555	780	1
4399	168	2196	1
4400	569	2034	1
4401	365	2589	1
4402	612	171	1
4403	1683	1727	1
4404	101	2280	1
4405	1235	2280	1
4406	1473	2589	1
4407	1473	1435	1
4408	675	1710	1
4409	1252	2034	1
4410	1509	1285	1
4411	1509	2616	1
4412	2483	2249	1
4413	2467	1710	1
4414	2442	1727	1
4415	661	2281	1
4416	661	2281	1
4417	661	2281	1
4418	661	2281	1
4419	661	924	1
4420	2162	2211	1
4421	1203	2280	1
4422	2300	2249	1
4423	2300	2280	1
4424	898	2355	1
4425	1507	2134	1
4426	2063	2280	1
4427	1043	1727	1
4428	2576	328	1
4429	1687	2034	1
4430	534	780	1
4431	491	2134	1
4432	984	2034	1
4433	2190	2331	1
4434	2188	2034	1
4435	2476	2249	1
4436	2476	328	1
4437	631	2249	1
4438	2678	2280	1
4439	145	1622	1
4440	1930	1653	1
4441	1930	780	1
4442	1930	2196	1
4443	1930	485	1
4444	1930	1975	1
4445	1930	377	1
4446	1930	800	1
4447	2319	2134	1
4448	2046	2280	1
4449	1061	471	1
4450	1061	650	1
4451	161	1883	1
4452	161	2297	1
4453	837	1898	1
4454	837	2031	1
4455	1146	917	1
4456	1984	2280	1
4457	1031	2249	1
4458	1031	2280	1
4459	2405	2280	1
4460	233	328	1
4461	1242	2249	1
4462	1242	2280	1
4463	645	2034	1
4464	1628	2034	1
4465	2073	1757	1
4466	2274	1757	1
4467	1675	2034	1
4468	80	784	1
4469	1328	328	1
4470	1328	471	1
4471	1192	780	1
4472	941	2331	1
4473	189	780	1
4474	189	2280	1
4475	2485	2034	1
4476	1781	513	1
4477	1691	1883	1
4478	1691	1	1
4479	1691	1830	1
4480	738	1435	1
4481	738	2280	1
4482	1775	2034	1
4483	1804	2280	1
4484	56	2134	1
4485	56	2281	1
4486	56	924	1
4487	1248	2280	1
4488	1960	393	1
4489	2630	1883	1
4490	2630	2297	1
4491	2630	1830	1
4492	71	2249	1
4493	71	2280	1
4494	71	1757	1
4495	1218	1603	1
4496	1218	725	1
4497	2363	2249	1
4498	621	2280	1
4499	2208	2491	1
4500	2208	2641	1
4501	2208	1576	1
4502	2208	937	1
4503	2208	36	1
4504	2208	393	1
4505	2208	1351	1
4506	1980	1282	1
4507	1980	470	1
4508	1980	1344	1
4509	1980	107	1
4510	1980	1883	1
4511	1980	780	1
4512	1980	751	1
4513	1980	27	1
4514	1060	393	1
4515	691	26	1
4516	1927	692	1
4517	93	2297	1
4518	93	1883	1
4519	93	1830	1
4520	1329	832	1
4521	2156	780	1
4522	199	2034	1
4523	2513	1786	1
4524	443	2027	1
4525	443	393	1
4526	99	1710	1
4527	990	1883	1
4528	990	2297	1
4529	684	2280	1
4530	2494	2355	1
4531	2409	1213	1
4532	968	1435	1
4533	2052	559	1
4534	2052	2229	1
4535	2052	1909	1
4536	2052	952	1
4537	2052	289	1
4538	972	2411	1
4539	460	2249	1
4540	2490	1036	1
4541	2490	1563	1
4542	1107	780	1
4543	2158	780	1
4544	1464	1036	1
4545	1168	2034	1
4546	1168	1787	1
4547	2323	780	1
4548	1851	784	1
4549	335	328	1
4550	335	784	1
4551	1268	2280	1
4552	251	355	1
4553	1694	355	1
4554	1694	2034	1
4555	1915	1883	1
4556	1915	1830	1
4557	2666	2249	1
4558	2666	2280	1
4559	2010	780	1
4560	2010	1957	1
4561	1161	683	1
4562	1161	2034	1
4563	1161	471	1
4564	104	1981	1
4565	104	1435	1
4566	2575	2118	1
4567	623	1576	1
4568	623	2297	1
4569	623	1883	1
4570	305	290	1
4571	305	144	1
4572	1343	1757	1
4573	991	1975	1
4574	991	377	1
4575	2587	2034	1
4576	865	1622	1
4577	1296	290	1
4578	848	2034	1
4579	848	2331	1
4580	396	780	1
4581	2086	328	1
4582	1290	2280	1
4583	272	1622	1
4584	272	377	1
4585	272	1563	1
4586	240	2249	1
4587	1953	328	1
4588	1953	471	1
4589	995	2211	1
4590	995	2281	1
4591	995	924	1
4592	995	328	1
4593	995	2280	1
4594	1310	171	1
4595	1310	2034	1
4596	602	1883	1
4597	602	2297	1
4598	602	1830	1
4599	2326	144	1
4600	2326	2281	1
4601	2326	2331	1
4602	2717	780	1
4603	2169	2249	1
4604	2418	2211	1
4605	2418	2281	1
4606	2418	924	1
4607	2418	2280	1
4608	2182	2280	1
4609	2092	471	1
4610	2732	2280	1
4611	314	1710	1
4612	98	2034	1
4613	444	2355	1
4614	444	471	1
4615	2084	1653	1
4616	2084	1563	1
4617	976	2331	1
4618	2308	1114	1
4619	476	2034	1
4620	2388	328	1
4621	2388	471	1
4622	1048	2034	1
4623	1048	2280	1
4624	538	253	1
4625	1360	290	1
4626	384	2331	1
4627	384	1036	1
4628	384	1975	1
4629	384	800	1
4630	1394	393	1
4631	578	949	1
4632	578	2211	1
4633	578	2034	1
4634	578	2280	1
4635	578	377	1
4636	578	1757	1
4637	1747	2280	1
4638	519	1157	1
4639	1699	2034	1
4640	2065	2056	1
4641	1067	1883	1
4642	1067	2297	1
4643	1067	1830	1
4644	1067	2196	1
4645	1067	471	1
4646	2231	1883	1
4647	2231	1	1
4648	794	144	1
4649	794	949	1
4650	794	2211	1
4651	794	1883	1
4652	794	2034	1
4653	794	2331	1
4654	794	1830	1
4655	794	1036	1
4656	794	2280	1
4657	794	377	1
4658	794	1757	1
4659	1337	1883	1
4660	1337	1830	1
4661	464	2249	1
4662	1817	2134	1
4663	158	2249	1
4664	91	2249	1
4665	2095	1180	1
4666	2095	1435	1
4667	2095	2597	1
4668	1625	1975	1
4669	1625	377	1
4670	985	2331	1
4671	1867	2280	1
4672	204	2280	1
4673	176	2134	1
4674	310	1883	1
4675	310	780	1
4676	1198	471	1
4677	2514	2034	1
4678	2514	2331	1
4679	1173	1213	1
4680	2638	678	1
4681	2638	1576	1
4682	2638	1351	1
4683	2242	2034	1
4684	1266	2280	1
4685	1210	2331	1
4686	333	2280	1
4687	2109	780	1
4688	2403	1	1
4689	2403	1883	1
4690	1812	2280	1
4691	1172	780	1
4692	1172	2196	1
4693	1626	2331	1
4694	1626	377	1
4695	1630	2249	1
4696	1070	1618	1
4697	297	503	1
4698	801	1653	1
4699	801	2280	1
4700	622	842	1
4701	2364	949	1
4702	2364	2034	1
4703	541	1617	1
4704	541	2281	1
4705	541	2355	1
4706	541	842	1
4707	453	1710	1
4708	1160	26	1
4709	2243	503	1
4710	2243	296	1
4711	2243	1330	1
4712	2243	769	1
4713	2243	826	1
4714	2243	1036	1
4715	1526	683	1
4716	1526	2249	1
4717	1526	2280	1
4718	2521	2280	1
4719	2029	2196	1
4720	1947	1485	1
4721	1655	2331	1
4722	228	144	1
4723	228	2034	1
4724	228	2331	1
4725	2037	2249	1
4726	1324	2280	1
4727	318	2249	1
4728	318	2280	1
4729	1567	2280	1
4730	415	1680	1
4731	1499	2034	1
4732	1499	2280	1
4733	2220	2280	1
4734	1108	2211	1
4735	1108	2281	1
4736	1108	924	1
4737	1108	2280	1
4738	1108	2173	1
4739	1108	1278	1
4740	1141	471	1
4741	2672	650	1
4742	2203	1710	1
4743	1333	1081	1
4744	2349	1444	1
4745	2349	882	1
4746	752	2280	1
4747	554	328	1
4748	2702	328	1
4749	1814	2355	1
4750	716	1435	1
4751	1194	1435	1
4752	2368	1036	1
4753	138	2034	1
4754	1864	2331	1
4755	108	2034	1
4756	108	2355	1
4757	977	2280	1
4758	788	513	1
4759	788	147	1
4760	788	147	1
4761	1541	1975	1
4762	1541	377	1
4763	407	780	1
4764	2516	780	1
4765	1148	2280	0
4766	1632	2280	0
4767	1057	2280	0
4768	2537	2280	0
4769	1045	2280	0
4770	212	2280	0
4771	1719	2280	0
4772	1448	2280	0
4773	1619	2280	0
4774	2432	2280	0
4775	2544	2280	0
4776	2649	2280	0
4777	1674	2280	0
4778	1415	2280	0
4779	1145	2280	0
4780	594	2280	0
4781	1746	2280	0
4782	264	2280	0
4783	87	2280	0
4784	1538	2280	0
4785	1767	2280	0
4786	704	2280	0
4787	1584	2280	0
4788	1709	2280	0
4789	1449	2280	0
4790	62	2280	0
4791	723	2280	0
4792	1828	2280	0
4793	1705	2280	0
4794	649	2280	0
4795	2198	2280	0
4796	2289	2280	0
4797	958	2280	0
4798	943	2280	0
4799	1602	2280	0
4800	926	2280	0
4801	1041	2280	0
4802	1962	2280	0
4803	33	2280	0
4804	1088	2280	0
4805	2507	2280	0
4806	2142	2280	0
4807	1319	2280	0
4808	762	2280	0
4809	445	2280	0
4810	2530	2280	0
4811	718	2280	0
4812	902	2280	0
4813	1739	2280	0
4814	2443	2280	0
4815	1463	2280	0
4816	2733	2280	0
4817	527	2280	0
4818	441	2280	0
4819	216	2280	0
4820	247	2280	0
4821	206	2280	0
4822	442	2280	0
4823	1409	2280	0
4824	2664	2280	0
4825	2501	2280	0
4826	910	2280	0
4827	1936	2280	0
4828	1715	2280	0
4829	456	2280	0
4830	1596	2280	0
4831	281	2280	0
4832	2253	2280	0
4833	614	2280	0
4834	741	2280	0
4835	2625	2280	0
4836	2386	2280	0
4837	2524	2280	0
4838	2444	2280	0
4839	1741	2280	0
4840	764	2280	0
4841	1010	2280	0
4842	2259	2280	0
4843	2210	2280	0
4844	1912	2280	0
4845	2652	2280	0
4846	1685	2280	0
4847	1239	2280	0
4848	980	2280	0
4849	1482	2280	0
4850	2233	2280	0
4851	1384	2280	0
4852	1098	2280	0
4853	1827	2280	0
4854	697	2280	0
4855	1302	2280	0
4856	863	2280	0
4857	1593	2280	0
4858	501	2280	0
4859	2267	2280	0
4860	548	2280	0
4861	1721	2280	0
4862	1562	2280	0
4863	1066	2280	0
4864	2324	2280	0
4865	428	2280	0
4866	115	2280	0
4867	1033	2280	0
4868	1799	2280	0
4869	1126	2280	0
4870	1003	2280	0
4871	944	2280	0
4872	1734	2280	0
4873	1069	2280	0
4874	2515	2280	0
4875	1040	2280	0
4876	34	2280	0
4877	2228	2280	0
4878	1919	2280	0
4879	52	2280	0
4880	165	2280	0
4881	1106	2280	0
4882	2590	2280	0
4883	320	2280	0
4884	64	2280	0
4885	905	2280	0
4886	196	2280	0
4887	1970	2280	0
4888	533	2280	0
4889	2536	2280	0
4890	2155	2280	0
4891	1832	2280	0
4892	1708	2280	0
4893	2343	2280	0
4894	447	2280	0
4895	919	2280	0
4896	1941	2280	0
4897	2611	2280	0
4898	386	2280	0
4899	75	2280	0
4900	2662	2280	0
4901	1758	2280	0
4902	1094	2280	0
4903	402	2280	0
4904	2381	2280	0
4905	849	2280	0
4906	2633	2280	0
4907	73	2280	0
4908	481	2280	0
4909	1455	2280	0
4910	1601	2280	0
4911	2396	2280	0
4912	1539	2280	0
4913	1907	2280	0
4914	2322	2280	0
4915	1697	2280	0
4916	2591	2280	0
4917	295	2280	0
4918	2066	2280	0
4919	2380	2280	0
4920	1347	2280	0
4921	61	2280	0
4922	1688	2280	0
4923	1835	2280	0
4924	2704	2280	0
4925	2234	2280	0
4926	1209	2280	0
4927	285	2280	0
4928	2683	2280	0
4929	992	2280	0
4930	2287	2280	0
4931	1250	2280	0
4932	1950	2280	0
4933	1359	2280	0
4934	2283	2280	0
4935	2634	2280	0
4936	458	2280	0
4937	656	2280	0
4938	2352	2280	0
4939	16	2280	0
4940	979	2280	0
4941	1476	2280	0
4942	349	2280	0
4943	1631	2280	0
4944	1587	2280	0
4945	1178	2280	0
4946	1590	2280	0
4947	783	2280	0
4948	634	2280	0
4949	874	2280	0
4950	1420	2280	0
4951	1257	2280	0
4952	2141	2280	0
4953	2006	2280	0
4954	624	2280	0
4955	1566	2280	0
4956	338	2280	0
4957	1782	2280	0
4958	1037	2280	0
4959	2041	2280	0
4960	1357	2280	0
4961	1964	2280	0
4962	613	2280	0
4963	309	2280	0
4964	1001	2280	0
4965	812	2280	0
4966	2028	2280	0
4967	69	2280	0
4968	1426	2280	0
4969	2083	2280	0
4970	2216	2280	0
4971	496	2280	0
4972	2576	2280	0
4973	2476	2280	0
4974	1061	2280	0
4975	233	2280	0
4976	1328	2280	0
4977	972	2280	0
4978	335	2280	0
4979	1161	2280	0
4980	2086	2280	0
4981	1953	2280	0
4982	2092	2280	0
4983	444	2280	0
4984	2388	2280	0
4985	1067	2280	0
4986	1198	2280	0
4987	2243	2280	0
4988	1141	2280	0
4989	554	2280	0
4990	2702	2280	0
4991	2322	937	0
4992	2576	937	0
4993	2507	937	0
4994	247	937	0
4995	1856	937	0
4996	910	937	0
4997	1688	937	0
4998	2536	937	0
4999	1357	937	0
5000	919	937	0
5001	1178	937	0
5002	2683	937	0
5003	1715	937	0
5004	2086	937	0
5005	1739	1898	0
5006	2041	1898	0
5007	2561	1898	0
5008	1549	1898	0
5009	1010	1898	0
5010	1674	1898	0
5011	614	1898	0
5012	1596	1898	0
5013	1250	1898	0
5014	1242	1898	0
5015	1709	1898	0
5016	2086	678	0
5017	196	678	0
5018	1602	678	0
5019	2704	678	0
5020	1709	393	0
5021	1522	393	0
5022	1045	393	0
5023	649	393	0
5024	1449	393	0
5025	1602	393	0
5026	2625	393	0
5027	979	393	0
5028	972	393	0
5029	1912	393	0
5030	2662	393	0
5031	1767	393	0
5032	1069	393	0
5033	2243	393	0
5034	1030	393	0
5035	817	393	0
5036	1739	393	0
5037	1106	393	0
5038	1827	393	0
5039	233	393	0
5040	944	1679	0
5041	456	1679	0
5042	2492	1679	0
5043	1697	1679	0
5044	902	1679	0
5045	1962	1679	0
5046	1782	1679	0
5047	831	471	0
5048	900	471	0
5049	342	471	0
5050	1593	471	0
5051	721	471	0
5052	767	471	0
5053	48	471	0
5054	1456	471	0
5055	1613	471	0
5056	2258	471	0
5057	2076	471	0
5058	1531	471	0
5059	356	471	0
5060	2716	471	0
5061	1819	471	0
5062	2731	471	0
5063	2340	471	0
5064	2205	471	0
5065	2579	471	0
5066	2307	471	0
5067	872	471	0
5068	1939	471	0
5069	2593	471	0
5070	1627	471	0
5071	1669	471	0
5072	1649	471	0
5073	1583	471	0
5074	425	471	0
5075	1083	471	0
5076	2416	471	0
5077	81	471	0
5078	1724	471	0
5079	2207	471	0
5080	1014	471	0
5081	1973	471	0
5082	1910	471	0
5083	2121	471	0
5084	2315	471	0
5085	2409	471	0
5086	2489	471	0
5087	916	471	0
5088	2292	471	0
5089	802	471	0
5090	1586	471	0
5091	1356	471	0
5092	1342	471	0
5093	442	471	0
5094	2272	471	0
5095	616	471	0
5096	441	471	0
5097	2237	471	0
5098	1685	471	0
5099	137	471	0
5100	2498	471	0
5101	1640	471	0
5102	2201	471	0
5103	2566	471	0
5104	1850	471	0
5105	658	471	0
5106	641	471	0
5107	1813	471	0
5108	2473	471	0
5109	1991	471	0
5110	2661	471	0
5111	1905	471	0
5112	2155	471	0
5113	2241	471	0
5114	645	471	0
5115	609	471	0
5116	2218	471	0
5117	2535	471	0
5118	2250	471	0
5119	2477	471	0
5120	869	471	0
5121	1578	471	0
5122	2565	471	0
5123	2148	471	0
5124	1235	471	0
5125	588	471	0
5126	1810	471	0
5127	1048	471	0
5128	2336	471	0
5129	862	471	0
5130	696	471	0
5131	810	471	0
5132	2226	471	0
5133	2263	471	0
5134	1193	471	0
5135	1867	471	0
5136	2458	471	0
5137	1169	471	0
5138	2127	471	0
5139	2365	471	0
5140	1296	328	0
5141	2474	328	0
5142	1469	328	0
5143	118	328	0
5144	258	328	0
5145	1307	328	0
5146	938	328	0
5147	2368	328	0
5148	1289	328	0
5149	1133	328	0
5150	1447	328	0
5151	2663	328	0
5152	1878	328	0
5153	821	328	0
5154	1247	328	0
5155	593	328	0
5156	990	328	0
5157	2328	328	0
5158	228	328	0
5159	1585	328	0
5160	2527	328	0
5161	247	328	0
5162	2309	328	0
5163	2587	328	0
5164	42	328	0
5165	1046	328	0
5166	2688	328	0
5167	2654	328	0
5168	1137	328	0
5169	101	328	0
5170	2398	328	0
5171	1874	328	0
5172	884	328	0
5173	1926	328	0
5174	413	328	0
5175	1086	328	0
5176	511	328	0
5177	1484	328	0
5178	2479	328	0
5179	2350	328	0
5180	116	328	0
5181	2226	328	0
5182	699	328	0
5183	2073	328	0
5184	1663	328	0
5185	1994	328	0
5186	864	328	0
5187	2016	328	0
5188	964	328	0
5189	2736	328	0
5190	581	328	0
5191	2568	328	0
5192	587	328	0
5193	2449	328	0
5194	550	328	0
5195	442	328	0
5196	321	328	0
5197	1297	328	0
5198	1695	328	0
5199	1023	328	0
5200	1937	328	0
5201	2015	328	0
5202	1853	328	0
5203	611	328	0
5204	250	328	0
5205	1672	328	0
5206	63	328	0
5207	2158	328	0
5208	457	328	0
5209	984	328	0
5210	1253	328	0
5211	1062	328	0
5212	51	328	0
5213	435	328	0
5214	2405	328	0
5215	2535	328	0
5216	2103	328	0
5217	1266	328	0
5218	975	328	0
5219	1765	328	0
5220	2209	328	0
5221	360	328	0
5222	2064	328	0
5223	1958	328	0
5224	2207	328	0
5225	969	328	0
5226	1052	328	0
5227	1801	328	0
5228	1858	328	0
5229	2660	328	0
5230	558	328	0
5231	2709	328	0
5232	602	328	0
5233	357	328	0
5234	2515	328	0
5235	2246	328	0
5236	2458	328	0
5237	820	328	0
5238	2571	328	0
5239	1071	328	0
5240	2237	328	0
5241	604	328	0
5242	1350	328	0
5243	398	328	0
5244	752	328	0
5245	2084	328	0
5246	2396	1024	0
5247	350	1024	0
5248	61	1024	0
5249	2283	1024	0
5250	1522	1024	0
5251	1962	693	0
5252	247	693	0
5253	2530	693	0
5254	1856	693	0
5255	2086	693	0
5256	1912	693	0
5257	1782	693	0
5258	1041	693	0
5259	349	693	0
5260	705	693	0
5261	2649	693	0
5262	1319	693	0
5263	481	693	0
5264	73	693	0
5265	905	693	0
5266	2198	693	0
5267	1161	693	0
5268	1045	693	0
5269	1449	693	0
5270	613	693	0
5271	554	693	0
5272	115	693	0
5273	444	1653	0
5274	554	1653	0
5275	2322	1653	0
5276	115	1653	0
5277	1148	1653	0
5278	164	1653	0
5279	1616	1653	0
5280	1539	1653	0
5281	979	1653	0
5282	1476	1653	0
5283	118	1653	0
5284	264	1653	0
5285	980	1653	0
5286	1950	1653	0
5287	2530	1653	0
5288	1584	1653	0
5289	1066	1653	0
5290	1941	1653	0
5291	634	1653	0
5292	165	1653	0
5293	1347	1653	0
5294	1799	1653	0
5295	2576	1653	0
5296	441	1653	0
5297	613	1653	0
5298	320	1653	0
5299	783	1653	0
5300	2537	1653	0
5301	2289	1653	0
5302	1964	1653	0
5303	1698	1653	0
5304	1041	1653	0
5305	2683	1653	0
5306	2377	1653	0
5307	2432	1653	0
5308	1962	1653	0
5309	64	1653	0
5310	2561	1653	0
5311	649	1653	0
5312	2625	1653	0
5313	2611	1653	0
5314	447	1653	0
5315	2507	1653	0
5316	309	1653	0
5317	69	1653	0
5318	2083	1653	0
5319	1045	1653	0
5320	62	1653	0
5321	874	1653	0
5322	206	1653	0
5323	944	1653	0
5324	705	1653	0
5325	972	1653	0
5326	1758	1653	0
5327	2287	1653	0
5328	2634	1653	0
5329	1415	1653	0
5330	2006	1653	0
5331	2234	1653	0
5332	2066	1653	0
5333	1953	1653	0
5334	2155	1653	0
5335	2704	1653	0
5336	2041	1653	0
5337	2381	1653	0
5338	2649	1653	0
5339	919	1653	0
5340	1106	1653	0
5341	148	1653	0
5342	1030	1653	0
5343	2092	1653	0
5344	2253	1653	0
5345	1566	1653	0
5346	2259	1653	0
5347	216	1653	0
5348	1538	1653	0
5349	87	1653	0
5350	442	1653	0
5351	1522	1653	0
5352	1069	1653	0
5353	697	1653	0
5354	1145	1653	0
5355	1721	1653	0
5356	2396	1653	0
5357	2028	1653	0
5358	2492	1653	0
5359	1590	1653	0
5360	1448	1653	0
5361	1587	1653	0
5362	1705	1653	0
5363	1549	1653	0
5364	1426	1653	0
5365	16	1653	0
5366	656	1653	0
5367	1596	1653	0
5368	624	1653	0
5369	1719	1653	0
5370	2233	1653	0
5371	1449	1653	0
5372	2664	1653	0
5373	995	1653	0
5374	1674	1653	0
5375	943	1653	0
5376	863	1653	0
5377	1685	1653	0
5378	1001	1653	0
5379	1631	1653	0
5380	1420	1653	0
5381	2633	1653	0
5382	1010	1653	0
5383	1328	1653	0
5384	2476	1653	0
5385	992	1653	0
5386	2386	1653	0
5387	1257	1653	0
5388	762	1653	0
5389	2733	1653	0
5390	2443	1653	0
5391	2388	1653	0
5392	295	1653	0
5393	958	1653	0
5394	458	1653	0
5395	445	1653	0
5396	533	1653	0
5397	1003	1653	0
5398	1061	1653	0
5399	1357	1653	0
5400	1302	1653	0
5401	1601	1653	0
5402	2352	1653	0
5403	1912	1653	0
5404	1250	1653	0
5405	1067	1653	0
5406	1919	1653	0
5407	741	1653	0
5408	723	1653	0
5409	2141	1653	0
5410	281	1653	0
5411	501	1653	0
5412	905	1653	0
5413	1688	1653	0
5414	817	1653	0
5415	1250	1134	0
5416	2460	1134	0
5417	1141	1134	0
5418	902	1134	0
5419	1602	1134	0
5420	349	1134	0
5421	972	1134	0
5422	69	1134	0
5423	1359	1134	0
5424	1549	1134	0
5425	2649	1134	0
5426	2576	1134	0
5427	1198	1134	0
5428	118	1134	0
5429	295	1134	0
5430	812	1134	0
5431	1688	1134	0
5432	165	1134	0
5433	335	1134	0
5434	2561	1134	0
5435	447	1134	0
5436	979	1134	0
5437	1257	1134	0
5438	62	1134	0
5439	1746	1134	0
5440	2515	1134	0
5441	2634	1134	0
5442	1030	1134	0
5443	2234	1134	0
5444	1057	1134	0
5445	2664	1134	0
5446	2530	1134	0
5447	1782	1134	0
5448	87	1134	0
5449	2381	1134	0
5450	61	1134	0
5451	2377	1134	0
5452	874	1134	0
5453	1697	1134	0
5454	1827	1134	0
5455	2652	1134	0
5456	309	1134	0
5457	2524	1134	0
5458	1030	1735	0
5459	2006	1735	0
5460	1145	1735	0
5461	2142	1735	0
5462	2388	1735	0
5463	764	1735	0
5464	1106	818	0
5465	1328	818	0
5466	2432	818	0
5467	2142	818	0
5468	1088	818	0
5469	458	818	0
5470	1619	818	0
5471	944	461	0
5472	1250	461	0
5473	2634	461	0
5474	614	26	0
5475	718	26	0
5476	1069	26	0
5477	1448	26	0
5478	1616	26	0
5479	1832	26	0
5480	1746	26	0
5481	1907	26	0
5482	1566	26	0
5483	1030	26	0
5484	594	26	0
5485	2652	26	0
5486	2142	26	0
5487	1415	26	0
5488	2702	26	0
5489	783	26	0
5490	1970	26	0
5491	1384	26	0
5492	115	26	0
5493	2524	26	0
5494	1705	26	0
5495	1734	26	0
5496	1239	26	0
5497	64	26	0
5498	741	26	0
5499	2507	26	0
5500	1632	26	0
5501	2576	26	0
5502	1126	26	0
5503	958	26	0
5504	1698	26	0
5505	1590	26	0
5506	285	26	0
5507	1037	26	0
5508	1250	26	0
5509	1161	26	0
5510	2590	1757	0
5511	264	1757	0
5512	2175	1757	0
5513	115	1757	0
5514	704	1757	0
