	protein_sequence1	protein_sequence2	interaction
4123	909	1292	1
4124	975	550	1
4125	2691	1468	1
4126	112	1142	1
4127	112	2004	1
4128	112	1468	1
4129	1627	2186	1
4130	1627	1433	1
4131	1627	958	1
4132	1761	1699	1
4133	1761	1468	1
4134	584	1468	1
4135	1416	1468	1
4136	790	1001	1
4137	1647	1523	1
4138	2277	1471	1
4139	2694	2493	1
4140	2694	1662	1
4141	2694	389	1
4142	2694	2162	1
4143	2694	1240	1
4144	2694	1471	1
4145	2694	1545	1
4146	2694	228	1
4147	2694	894	1
4148	2694	2185	1
4149	2694	2008	1
4150	2694	1083	1
4151	2694	2605	1
4152	2232	1471	1
4153	220	1113	1
4154	220	1699	1
4155	527	1142	1
4156	527	1467	1
4157	2538	1468	1
4158	1604	1142	1
4159	1604	1467	1
4160	2561	1468	1
4161	2561	227	1
4162	223	2638	1
4163	223	1012	1
4164	223	894	1
4165	223	2379	1
4166	223	645	1
4167	223	227	1
4168	223	2605	1
4169	223	550	1
4170	1131	891	1
4171	470	1699	1
4172	66	1699	1
4173	2365	1142	1
4174	1643	1699	1
4175	69	2095	1
4176	69	1471	1
4177	69	1468	1
4178	2633	1471	1
4179	520	2454	1
4180	520	1468	1
4181	1653	1789	1
4182	1653	1357	1
4183	119	2650	1
4184	119	1471	1
4185	1011	1523	1
4186	1136	1523	1
4187	2547	1259	1
4188	2547	1253	1
4189	2547	1001	1
4190	1527	1468	1
4191	914	1789	1
4192	175	1523	1
4193	2672	550	1
4194	2000	596	1
4195	357	1196	1
4196	2554	1357	1
4197	1464	1059	1
4198	2726	524	1
4199	1290	1699	1
4200	1290	596	1
4201	317	1468	1
4202	1816	1459	1
4203	201	1699	1
4204	895	2095	1
4205	818	491	1
4206	2282	1171	1
4207	613	2493	1
4208	1677	1087	1
4209	1677	1877	1
4210	1677	1468	1
4211	1677	745	1
4212	1677	88	1
4213	2363	1523	1
4214	2353	550	1
4215	1319	1468	1
4216	2587	1142	1
4217	2587	1467	1
4218	2322	1789	1
4219	2737	1207	1
4220	2737	303	1
4221	1828	1699	1
4222	266	2454	1
4223	240	1459	1
4224	240	959	1
4225	358	1207	1
4226	358	303	1
4227	2435	1523	1
4228	1959	2053	1
4229	2197	1523	1
4230	1205	1734	1
4231	1205	618	1
4232	1509	1523	1
4233	1509	1471	1
4234	1509	1357	1
4235	2030	1142	1
4236	2030	674	1
4237	1249	2053	1
4238	2486	2379	1
4239	595	1207	1
4240	742	1789	1
4241	742	1357	1
4242	1611	1468	1
4243	2550	1523	1
4244	1180	2605	1
4245	2402	1196	1
4246	398	894	1
4247	1351	550	1
4248	2559	1471	1
4249	2647	1699	1
4250	267	1468	1
4251	1585	1159	1
4252	571	1477	1
4253	577	1142	1
4254	577	1467	1
4255	2719	1468	1
4256	2086	1210	1
4257	2505	316	1
4258	1344	1836	1
4259	178	1471	1
4260	178	850	1
4261	2542	2558	1
4262	2178	1523	1
4263	2629	1296	1
4264	1991	1468	1
4265	209	1699	1
4266	209	2374	1
4267	901	524	1
4268	1155	1459	1
4269	97	674	1
4270	97	1142	1
4271	2079	1699	1
4272	440	2493	1
4273	1314	1001	1
4274	199	550	1
4275	1111	1523	1
4276	222	1142	1
4277	222	2004	1
4278	222	1467	1
4279	928	1142	1
4280	928	674	1
4281	928	1468	1
4282	2403	149	1
4283	1667	1789	1
4284	442	1113	1
4285	2421	1459	1
4286	2421	1966	1
4287	1103	1001	1
4288	2380	1085	1
4289	2536	1085	1
4290	2536	1477	1
4291	2536	2379	1
4292	1441	910	1
4293	287	1467	1
4294	2735	1357	1
4295	840	1468	1
4296	2683	1468	1
4297	772	1459	1
4298	772	1966	1
4299	611	2379	1
4300	939	1906	1
4301	1218	1523	1
4302	758	1471	1
4303	1361	1296	1
4304	1389	2379	1
4305	2342	2053	1
4306	2342	2454	1
4307	2342	1468	1
4308	1500	389	1
4309	1500	2650	1
4310	1500	645	1
4311	501	1308	1
4312	1214	1734	1
4313	1214	618	1
4314	2715	1142	1
4315	2715	1467	1
4316	717	1459	1
4317	717	1207	1
4318	717	1207	1
4319	717	1207	1
4320	717	1207	1
4321	717	1207	1
4322	717	303	1
4323	2652	1468	1
4324	2199	2493	1
4325	2199	2040	1
4326	2199	389	1
4327	2199	2650	1
4328	2695	389	1
4329	2695	850	1
4330	2695	894	1
4331	2695	2379	1
4332	2695	645	1
4333	1028	339	1
4334	1808	1523	1
4335	628	1471	1
4336	2439	1699	1
4337	2439	1468	1
4338	2614	2053	1
4339	1615	1471	1
4340	2076	1459	1
4341	2216	894	1
4342	2216	1468	1
4343	2216	2379	1
4344	2216	2605	1
4345	2230	581	1
4346	2230	2605	1
4347	2264	596	1
4348	902	1468	1
4349	551	1523	1
4350	352	745	1
4351	2648	2466	1
4352	2026	1468	1
4353	2595	596	1
4354	2055	1471	1
4355	2055	2669	1
4356	587	1357	1
4357	202	2053	1
4358	1038	227	1
4359	2045	1471	1
4360	1661	2669	1
4361	2213	2411	1
4362	1198	550	1
4363	2459	389	1
4364	2459	1207	1
4365	2459	1523	1
4366	2459	1471	1
4367	607	1142	1
4368	607	1467	1
4369	882	2454	1
4370	1671	1699	1
4371	1032	812	1
4372	1032	339	1
4373	275	1142	1
4374	275	1467	1
4375	2441	619	1
4376	2007	1001	1
4377	62	1207	1
4378	62	1207	1
4379	62	1207	1
4380	62	1207	1
4381	62	1106	1
4382	828	1468	1
4383	688	1142	1
4384	600	655	1
4385	600	2153	1
4386	600	1853	1
4387	600	297	1
4388	600	1998	1
4389	600	2236	1
4390	600	1171	1
4391	600	1220	1
4392	600	512	1
4393	1209	1523	1
4394	1739	1523	1
4395	2736	1523	1
4396	2736	1468	1
4397	794	1468	1
4398	657	1459	1
4399	2682	850	1
4400	1120	1523	1
4401	1379	2592	1
4402	2476	1662	1
4403	749	2466	1
4404	1254	1468	1
4405	936	1468	1
4406	2022	2592	1
4407	2022	2053	1
4408	293	550	1
4409	1250	1523	1
4410	844	2112	1
4411	844	752	1
4412	1183	1699	1
4413	535	550	1
4414	996	2466	1
4415	2733	1207	1
4416	2733	1207	1
4417	2733	1207	1
4418	2733	1207	1
4419	2733	303	1
4420	421	2650	1
4421	979	1468	1
4422	726	1699	1
4423	726	1468	1
4424	2545	1001	1
4425	2237	596	1
4426	811	1468	1
4427	1139	2466	1
4428	365	1789	1
4429	1945	1523	1
4430	507	1459	1
4431	1993	596	1
4432	2404	1523	1
4433	2200	1471	1
4434	447	1523	1
4435	508	1699	1
4436	508	1789	1
4437	2222	1699	1
4438	2001	1468	1
4439	1194	1085	1
4440	2054	389	1
4441	2054	1459	1
4442	2054	850	1
4443	2054	581	1
4444	2054	894	1
4445	2054	2379	1
4446	2054	645	1
4447	1413	596	1
4448	1619	1468	1
4449	831	1357	1
4450	831	1320	1
4451	1577	1142	1
4452	1577	1467	1
4453	1840	910	1
4454	1840	1626	1
4455	1090	1985	1
4456	2482	1468	1
4457	1809	1699	1
4458	1809	1468	1
4459	1412	1468	1
4460	1564	1789	1
4461	474	1699	1
4462	474	1468	1
4463	519	1523	1
4464	207	1523	1
4465	1721	227	1
4466	87	227	1
4467	1333	1523	1
4468	2522	1210	1
4469	1795	1789	1
4470	1795	1357	1
4471	1411	1459	1
4472	290	1471	1
4473	1891	1459	1
4474	1891	1468	1
4475	2226	1523	1
4476	179	2040	1
4477	2141	1142	1
4478	2141	674	1
4479	2141	2004	1
4480	1332	2053	1
4481	1332	1468	1
4482	1889	1523	1
4483	1109	1468	1
4484	1574	596	1
4485	1574	1207	1
4486	1574	303	1
4487	1039	1468	1
4488	281	512	1
4489	612	1142	1
4490	612	1467	1
4491	612	2004	1
4492	1315	1699	1
4493	1315	1468	1
4494	1315	227	1
4495	885	728	1
4496	885	1543	1
4497	1904	1699	1
4498	2458	1468	1
4499	1846	137	1
4500	1846	1417	1
4501	1846	1308	1
4502	1846	120	1
4503	1846	2500	1
4504	1846	512	1
4505	1846	2490	1
4506	318	196	1
4507	318	704	1
4508	318	60	1
4509	318	2727	1
4510	318	1142	1
4511	318	1459	1
4512	318	2108	1
4513	318	428	1
4514	810	512	1
4515	472	2669	1
4516	286	2008	1
4517	2677	1467	1
4518	2677	1142	1
4519	2677	2004	1
4520	2090	1672	1
4521	832	1459	1
4522	2564	1523	1
4523	1982	2025	1
4524	410	1206	1
4525	410	512	1
4526	1910	550	1
4527	1365	1142	1
4528	1365	1467	1
4529	371	1468	1
4530	2167	1001	1
4531	1563	524	1
4532	1902	2053	1
4533	1900	2574	1
4534	1900	1713	1
4535	1900	1831	1
4536	1900	805	1
4537	1900	1964	1
4538	2516	1429	1
4539	537	1699	1
4540	1921	2454	1
4541	1921	2185	1
4542	2220	1459	1
4543	413	1459	1
4544	1531	2454	1
4545	121	1523	1
4546	121	228	1
4547	1070	1459	1
4548	68	1210	1
4549	2074	1789	1
4550	2074	1210	1
4551	608	1468	1
4552	164	2590	1
4553	1395	2590	1
4554	1395	1523	1
4555	1449	1142	1
4556	1449	2004	1
4557	1451	1699	1
4558	1451	1468	1
4559	2473	1459	1
4560	2473	1966	1
4561	2609	29	1
4562	2609	1523	1
4563	2609	1357	1
4564	2453	2162	1
4565	2453	2053	1
4566	1817	1913	1
4567	294	1308	1
4568	294	1467	1
4569	294	1142	1
4570	1780	1738	1
4571	1780	1836	1
4572	1257	227	1
4573	16	894	1
4574	16	2379	1
4575	2394	1523	1
4576	1472	1085	1
4577	1358	1738	1
4578	2039	1523	1
4579	2039	1471	1
4580	2376	1459	1
4581	1512	1789	1
4582	1979	1468	1
4583	2002	1085	1
4584	2002	2379	1
4585	2002	2185	1
4586	1295	1699	1
4587	252	1789	1
4588	252	1357	1
4589	1835	2650	1
4590	1835	1207	1
4591	1835	303	1
4592	1835	1789	1
4593	1835	1468	1
4594	1533	1662	1
4595	1533	1523	1
4596	59	1142	1
4597	59	1467	1
4598	59	2004	1
4599	466	1836	1
4600	466	1207	1
4601	466	1471	1
4602	2336	1459	1
4603	650	1699	1
4604	720	2650	1
4605	720	1207	1
4606	720	303	1
4607	720	1468	1
4608	1616	1468	1
4609	2640	1357	1
4610	12	1468	1
4611	1156	550	1
4612	793	1523	1
4613	76	1001	1
4614	76	1357	1
4615	1425	389	1
4616	1425	2185	1
4617	1802	1471	1
4618	1879	2611	1
4619	1278	1523	1
4620	2256	1789	1
4621	2256	1357	1
4622	785	1523	1
4623	785	1468	1
4624	992	1741	1
4625	1439	1738	1
4626	2143	1471	1
4627	2143	2454	1
4628	2143	894	1
4629	2143	645	1
4630	1841	512	1
4631	1555	1113	1
4632	1555	2650	1
4633	1555	1523	1
4634	1555	1468	1
4635	1555	2379	1
4636	1555	227	1
4637	2474	1468	1
4638	1737	1196	1
4639	947	1523	1
4640	1787	619	1
4641	787	1142	1
4642	787	1467	1
4643	787	2004	1
4644	787	850	1
4645	787	1357	1
4646	2107	1142	1
4647	2107	674	1
4648	798	1836	1
4649	798	1113	1
4650	798	2650	1
4651	798	1142	1
4652	798	1523	1
4653	798	1471	1
4654	798	2004	1
4655	798	2454	1
4656	798	1468	1
4657	798	2379	1
4658	798	227	1
4659	694	1142	1
4660	694	2004	1
4661	2302	1699	1
4662	1422	596	1
4663	1504	1699	1
4664	1784	1699	1
4665	580	145	1
4666	580	2053	1
4667	580	142	1
4668	553	894	1
4669	553	2379	1
4670	1474	1471	1
4671	1930	1468	1
4672	461	1468	1
4673	1599	596	1
4674	1383	1142	1
4675	1383	1459	1
4676	953	1357	1
4677	822	1523	1
4678	822	1471	1
4679	2409	524	1
4680	707	1138	1
4681	707	1308	1
4682	707	2490	1
4683	1386	1523	1
4684	36	1468	1
4685	698	1471	1
4686	1199	1468	1
4687	1862	1459	1
4688	789	674	1
4689	789	1142	1
4690	173	1468	1
4691	1224	1459	1
4692	1224	850	1
4693	1026	1471	1
4694	1026	2379	1
4695	285	1699	1
4696	699	1517	1
4697	951	2493	1
4698	1388	389	1
4699	1388	1468	1
4700	2637	2552	1
4701	2172	1113	1
4702	2172	1523	1
4703	1129	1259	1
4704	1129	1207	1
4705	1129	1001	1
4706	1129	2552	1
4707	2051	550	1
4708	2606	2669	1
4709	1698	2493	1
4710	1698	948	1
4711	1698	24	1
4712	1698	1169	1
4713	1698	813	1
4714	1698	2454	1
4715	1041	29	1
4716	1041	1699	1
4717	1041	1468	1
4718	567	1468	1
4719	1573	850	1
4720	1355	1159	1
4721	274	1471	1
4722	456	1836	1
4723	456	1523	1
4724	456	1471	1
4725	259	1699	1
4726	27	1468	1
4727	1080	1699	1
4728	1080	1468	1
4729	1092	1468	1
4730	1503	363	1
4731	2653	1523	1
4732	2653	1468	1
4733	977	1468	1
4734	1863	2650	1
4735	1863	1207	1
4736	1863	303	1
4737	1863	1468	1
4738	1863	2155	1
4739	1863	1456	1
4740	411	1357	1
4741	254	1320	1
4742	2692	550	1
4743	1663	2396	1
4744	1785	242	1
4745	1785	1179	1
4746	778	1468	1
4747	2321	1789	1
4748	237	1789	1
4749	1027	1001	1
4750	2087	2053	1
4751	857	2053	1
4752	531	2454	1
4753	766	1523	1
4754	1971	1471	1
4755	540	1523	1
4756	540	1001	1
4757	2123	1468	1
4758	454	2040	1
4759	454	781	1
4760	454	781	1
4761	1191	894	1
4762	1191	2379	1
4763	2424	1459	1
4764	2565	1459	1
4765	2210	1468	0
4766	1868	1468	0
4767	544	1468	0
4768	1248	1468	0
4769	634	1468	0
4770	684	1468	0
4771	2610	1468	0
4772	2386	1468	0
4773	2227	1468	0
4774	2031	1468	0
4775	2566	1468	0
4776	2663	1468	0
4777	911	1468	0
4778	2147	1468	0
4779	1621	1468	0
4780	795	1468	0
4781	1239	1468	0
4782	1063	1468	0
4783	1440	1468	0
4784	1610	1468	0
4785	325	1468	0
4786	1013	1468	0
4787	629	1468	0
4788	1158	1468	0
4789	1061	1468	0
4790	2723	1468	0
4791	2602	1468	0
4792	1832	1468	0
4793	2354	1468	0
4794	692	1468	0
4795	993	1468	0
4796	575	1468	0
4797	1251	1468	0
4798	1624	1468	0
4799	1940	1468	0
4800	2310	1468	0
4801	678	1468	0
4802	641	1468	0
4803	1185	1468	0
4804	706	1468	0
4805	111	1468	0
4806	1018	1468	0
4807	1660	1468	0
4808	1241	1468	0
4809	2391	1468	0
4810	1645	1468	0
4811	481	1468	0
4812	1514	1468	0
4813	2300	1468	0
4814	2641	1468	0
4815	2437	1468	0
4816	1675	1468	0
4817	2712	1468	0
4818	2632	1468	0
4819	1926	1468	0
4820	2063	1468	0
4821	647	1468	0
4822	1735	1468	0
4823	869	1468	0
4824	2244	1468	0
4825	1719	1468	0
4826	2393	1468	0
4827	2468	1468	0
4828	2149	1468	0
4829	1978	1468	0
4830	623	1468	0
4831	2183	1468	0
4832	1535	1468	0
4833	1703	1468	0
4834	1345	1468	0
4835	1953	1468	0
4836	1098	1468	0
4837	2139	1468	0
4838	2136	1468	0
4839	2011	1468	0
4840	269	1468	0
4841	1339	1468	0
4842	1935	1468	0
4843	549	1468	0
4844	114	1468	0
4845	1105	1468	0
4846	877	1468	0
4847	773	1468	0
4848	2317	1468	0
4849	1799	1468	0
4850	1576	1468	0
4851	1020	1468	0
4852	529	1468	0
4853	590	1468	0
4854	2499	1468	0
4855	922	1468	0
4856	381	1468	0
4857	311	1468	0
4858	437	1468	0
4859	836	1468	0
4860	846	1468	0
4861	2255	1468	0
4862	875	1468	0
4863	2043	1468	0
4864	1366	1468	0
4865	2070	1468	0
4866	1299	1468	0
4867	1062	1468	0
4868	1178	1468	0
4869	1968	1468	0
4870	1995	1468	0
4871	2667	1468	0
4872	2688	1468	0
4873	50	1468	0
4874	1651	1468	0
4875	406	1468	0
4876	308	1468	0
4877	1353	1468	0
4878	2316	1468	0
4879	1830	1468	0
4880	1668	1468	0
4881	1223	1468	0
4882	225	1468	0
4883	1312	1468	0
4884	2627	1468	0
4885	1669	1468	0
4886	146	1468	0
4887	1983	1468	0
4888	1548	1468	0
4889	1525	1468	0
4890	0	1468	0
4891	213	1468	0
4892	263	1468	0
4893	841	1468	0
4894	2275	1468	0
4895	2425	1468	0
4896	700	1468	0
4897	2061	1468	0
4898	1153	1468	0
4899	2702	1468	0
4900	6	1468	0
4901	816	1468	0
4902	815	1468	0
4903	2426	1468	0
4904	151	1468	0
4905	1731	1468	0
4906	471	1468	0
4907	1489	1468	0
4908	2021	1468	0
4909	1216	1468	0
4910	2470	1468	0
4911	2094	1468	0
4912	61	1468	0
4913	248	1468	0
4914	2258	1468	0
4915	796	1468	0
4916	348	1468	0
4917	1151	1468	0
4918	1596	1468	0
4919	372	1468	0
4920	775	1468	0
4921	2422	1468	0
4922	2366	1468	0
4923	1620	1468	0
4924	2711	1468	0
4925	1944	1468	0
4926	1652	1468	0
4927	79	1468	0
4928	1511	1468	0
4929	669	1468	0
4930	974	1468	0
4931	2120	1468	0
4932	1483	1468	0
4933	1378	1468	0
4934	764	1468	0
4935	1575	1468	0
4936	675	1468	0
4937	162	1468	0
4938	637	1468	0
4939	2016	1468	0
4940	2208	1468	0
4941	33	1468	0
4942	477	1468	0
4943	1670	1468	0
4944	1124	1468	0
4945	1438	1468	0
4946	1869	1468	0
4947	2617	1468	0
4948	2557	1468	0
4949	118	1468	0
4950	105	1468	0
4951	1321	1468	0
4952	1307	1468	0
4953	2285	1468	0
4954	2142	1468	0
4955	379	1468	0
4956	788	1468	0
4957	2262	1468	0
4958	2694	1468	0
4959	1653	1468	0
4960	914	1468	0
4961	2554	1468	0
4962	2322	1468	0
4963	1509	1468	0
4964	742	1468	0
4965	2542	1468	0
4966	1667	1468	0
4967	132	1468	0
4968	2179	1468	0
4969	2735	1468	0
4970	939	1468	0
4971	587	1468	0
4972	365	1468	0
4973	508	1468	0
4974	831	1468	0
4975	1564	1468	0
4976	1795	1468	0
4977	2516	1468	0
4978	2074	1468	0
4979	2609	1468	0
4980	1512	1468	0
4981	252	1468	0
4982	2640	1468	0
4983	76	1468	0
4984	2256	1468	0
4985	787	1468	0
4986	953	1468	0
4987	1698	1468	0
4988	411	1468	0
4989	2321	1468	0
4990	237	1468	0
4991	2258	120	0
4992	365	120	0
4993	111	120	0
4994	2063	120	0
4995	1269	120	0
4996	2393	120	0
4997	2366	120	0
4998	1525	120	0
4999	914	120	0
5000	2425	120	0
5001	1438	120	0
5002	1511	120	0
5003	2149	120	0
5004	1512	120	0
5005	2300	910	0
5006	1653	910	0
5007	46	910	0
5008	1235	910	0
5009	1339	910	0
5010	911	910	0
5011	1703	910	0
5012	623	910	0
5013	2120	910	0
5014	474	910	0
5015	1158	910	0
5016	1512	1138	0
5017	146	1138	0
5018	1940	1138	0
5019	2711	1138	0
5020	1158	512	0
5021	393	512	0
5022	634	512	0
5023	692	512	0
5024	1061	512	0
5025	1940	512	0
5026	1953	512	0
5027	2208	512	0
5028	2516	512	0
5029	114	512	0
5030	6	512	0
5031	325	512	0
5032	50	512	0
5033	1698	512	0
5034	1725	512	0
5035	2613	512	0
5036	2300	512	0
5037	1223	512	0
5038	590	512	0
5039	1564	512	0
5040	2667	2283	0
5041	1978	2283	0
5042	1867	2283	0
5043	796	2283	0
5044	1514	2283	0
5045	641	2283	0
5046	2262	2283	0
5047	2724	1357	0
5048	2073	1357	0
5049	568	1357	0
5050	311	1357	0
5051	672	1357	0
5052	770	1357	0
5053	1147	1357	0
5054	268	1357	0
5055	197	1357	0
5056	823	1357	0
5057	2615	1357	0
5058	1057	1357	0
5059	2560	1357	0
5060	985	1357	0
5061	840	1357	0
5062	2469	1357	0
5063	2408	1357	0
5064	1095	1357	0
5065	1692	1357	0
5066	2642	1357	0
5067	839	1357	0
5068	1674	1357	0
5069	2206	1357	0
5070	1280	1357	0
5071	615	1357	0
5072	109	1357	0
5073	2575	1357	0
5074	95	1357	0
5075	44	1357	0
5076	1847	1357	0
5077	1126	1357	0
5078	2047	1357	0
5079	2024	1357	0
5080	2277	1357	0
5081	2480	1357	0
5082	463	1357	0
5083	803	1357	0
5084	1082	1357	0
5085	1563	1357	0
5086	283	1357	0
5087	152	1357	0
5088	2116	1357	0
5089	313	1357	0
5090	1608	1357	0
5091	1042	1357	0
5092	1941	1357	0
5093	1735	1357	0
5094	1305	1357	0
5095	630	1357	0
5096	2632	1357	0
5097	1972	1357	0
5098	877	1357	0
5099	1797	1357	0
5100	1273	1357	0
5101	889	1357	0
5102	1040	1357	0
5103	77	1357	0
5104	767	1357	0
5105	2539	1357	0
5106	1222	1357	0
5107	2635	1357	0
5108	1399	1357	0
5109	1267	1357	0
5110	808	1357	0
5111	1939	1357	0
5112	0	1357	0
5113	520	1357	0
5114	519	1357	0
5115	2130	1357	0
5116	1908	1357	0
5117	643	1357	0
5118	1243	1357	0
5119	2450	1357	0
5120	1462	1357	0
5121	1286	1357	0
5122	1218	1357	0
5123	352	1357	0
5124	936	1357	0
5125	620	1357	0
5126	453	1357	0
5127	785	1357	0
5128	701	1357	0
5129	191	1357	0
5130	790	1357	0
5131	1586	1357	0
5132	1858	1357	0
5133	2728	1357	0
5134	28	1357	0
5135	1930	1357	0
5136	2401	1357	0
5137	289	1357	0
5138	258	1357	0
5139	2137	1357	0
5140	1358	1789	0
5141	2287	1789	0
5142	2110	1789	0
5143	1967	1789	0
5144	141	1789	0
5145	2029	1789	0
5146	2713	1789	0
5147	531	1789	0
5148	1885	1789	0
5149	1004	1789	0
5150	9	1789	0
5151	2668	1789	0
5152	2014	1789	0
5153	1952	1789	0
5154	2233	1789	0
5155	345	1789	0
5156	1365	1789	0
5157	2050	1789	0
5158	456	1789	0
5159	341	1789	0
5160	488	1789	0
5161	2063	1789	0
5162	1524	1789	0
5163	2394	1789	0
5164	2122	1789	0
5165	2698	1789	0
5166	1403	1789	0
5167	2251	1789	0
5168	83	1789	0
5169	1254	1789	0
5170	744	1789	0
5171	584	1789	0
5172	2443	1789	0
5173	1950	1789	0
5174	312	1789	0
5175	330	1789	0
5176	2597	1789	0
5177	2243	1789	0
5178	1790	1789	0
5179	1219	1789	0
5180	1758	1789	0
5181	1858	1789	0
5182	945	1789	0
5183	1721	1789	0
5184	1746	1789	0
5185	1071	1789	0
5186	2032	1789	0
5187	2177	1789	0
5188	1260	1789	0
5189	1634	1789	0
5190	1421	1789	0
5191	1392	1789	0
5192	1148	1789	0
5193	378	1789	0
5194	130	1789	0
5195	1735	1789	0
5196	2438	1789	0
5197	791	1789	0
5198	2543	1789	0
5199	1816	1789	0
5200	1391	1789	0
5201	1272	1789	0
5202	2038	1789	0
5203	2358	1789	0
5204	2514	1789	0
5205	262	1789	0
5206	84	1789	0
5207	413	1789	0
5208	2225	1789	0
5209	2404	1789	0
5210	734	1789	0
5211	658	1789	0
5212	351	1789	0
5213	929	1789	0
5214	1412	1789	0
5215	643	1789	0
5216	1612	1789	0
5217	36	1789	0
5218	1229	1789	0
5219	10	1789	0
5220	1264	1789	0
5221	2280	1789	0
5222	359	1789	0
5223	617	1789	0
5224	2024	1789	0
5225	37	1789	0
5226	2049	1789	0
5227	1598	1789	0
5228	1064	1789	0
5229	240	1789	0
5230	955	1789	0
5231	2511	1789	0
5232	59	1789	0
5233	2161	1789	0
5234	1651	1789	0
5235	516	1789	0
5236	2401	1789	0
5237	97	1789	0
5238	1948	1789	0
5239	521	1789	0
5240	1972	1789	0
5241	2085	1789	0
5242	2012	1789	0
5243	1415	1789	0
5244	778	1789	0
5245	1425	1789	0
5246	2094	2158	0
5247	601	2158	0
5248	2422	2158	0
5249	764	2158	0
5250	393	2158	0
5251	641	2102	0
5252	2063	2102	0
5253	1645	2102	0
5254	1269	2102	0
5255	1512	2102	0
5256	114	2102	0
5257	2262	2102	0
5258	678	2102	0
5259	477	2102	0
5260	969	2102	0
5261	2663	2102	0
5262	1660	2102	0
5263	2021	2102	0
5264	1489	2102	0
5265	1669	2102	0
5266	993	2102	0
5267	2609	2102	0
5268	634	2102	0
5269	1061	2102	0
5270	2322	2102	0
5271	2321	2102	0
5272	1299	2102	0
5273	76	389	0
5274	2321	389	0
5275	2258	389	0
5276	1299	389	0
5277	2210	389	0
5278	908	389	0
5279	2228	389	0
5280	61	389	0
5281	2208	389	0
5282	33	389	0
5283	1967	389	0
5284	1063	389	0
5285	2317	389	0
5286	1483	389	0
5287	1645	389	0
5288	629	389	0
5289	2043	389	0
5290	700	389	0
5291	2557	389	0
5292	1668	389	0
5293	775	389	0
5294	1178	389	0
5295	365	389	0
5296	2632	389	0
5297	2322	389	0
5298	1312	389	0
5299	2617	389	0
5300	1248	389	0
5301	575	389	0
5302	2554	389	0
5303	1473	389	0
5304	678	389	0
5305	1511	389	0
5306	1715	389	0
5307	2031	389	0
5308	641	389	0
5309	2627	389	0
5310	46	389	0
5311	692	389	0
5312	1953	389	0
5313	2061	389	0
5314	2275	389	0
5315	111	389	0
5316	1509	389	0
5317	132	389	0
5318	2735	389	0
5319	634	389	0
5320	2723	389	0
5321	118	389	0
5322	647	389	0
5323	2667	389	0
5324	969	389	0
5325	2516	389	0
5326	816	389	0
5327	974	389	0
5328	1575	389	0
5329	2147	389	0
5330	2285	389	0
5331	1944	389	0
5332	1596	389	0
5333	252	389	0
5334	0	389	0
5335	2711	389	0
5336	1653	389	0
5337	151	389	0
5338	2663	389	0
5339	2425	389	0
5340	1223	389	0
5341	1767	389	0
5342	1725	389	0
5343	2640	389	0
5344	1535	389	0
5345	379	389	0
5346	1935	389	0
5347	1926	389	0
5348	1610	389	0
5349	1440	389	0
5350	1735	389	0
5351	393	389	0
5352	50	389	0
5353	2499	389	0
5354	1621	389	0
5355	2255	389	0
5356	2094	389	0
5357	1667	389	0
5358	1867	389	0
5359	1869	389	0
5360	2386	389	0
5361	1124	389	0
5362	2354	389	0
5363	1235	389	0
5364	2179	389	0
5365	2016	389	0
5366	162	389	0
5367	623	389	0
5368	2142	389	0
5369	2610	389	0
5370	1576	389	0
5371	1061	389	0
5372	2244	389	0
5373	1835	389	0
5374	911	389	0
5375	1624	389	0
5376	381	389	0
5377	877	389	0
5378	742	389	0
5379	1670	389	0
5380	105	389	0
5381	471	389	0
5382	1339	389	0
5383	1795	389	0
5384	508	389	0
5385	669	389	0
5386	1098	389	0
5387	1321	389	0
5388	1241	389	0
5389	1675	389	0
5390	2641	389	0
5391	2256	389	0
5392	1151	389	0
5393	1251	389	0
5394	675	389	0
5395	2391	389	0
5396	1548	389	0
5397	1995	389	0
5398	831	389	0
5399	914	389	0
5400	922	389	0
5401	2470	389	0
5402	637	389	0
5403	114	389	0
5404	2120	389	0
5405	787	389	0
5406	2316	389	0
5407	1345	389	0
5408	2602	389	0
5409	1307	389	0
5410	2183	389	0
5411	437	389	0
5412	1669	389	0
5413	2366	389	0
5414	2613	389	0
5415	2120	2095	0
5416	1331	2095	0
5417	411	2095	0
5418	1514	2095	0
5419	1940	2095	0
5420	477	2095	0
5421	2516	2095	0
5422	132	2095	0
5423	1378	2095	0
5424	1235	2095	0
5425	2663	2095	0
5426	365	2095	0
5427	953	2095	0
5428	1967	2095	0
5429	1151	2095	0
5430	2542	2095	0
5431	2366	2095	0
5432	1668	2095	0
5433	2074	2095	0
5434	46	2095	0
5435	2275	2095	0
5436	2208	2095	0
5437	1321	2095	0
5438	2723	2095	0
5439	1239	2095	0
5440	1651	2095	0
5441	1575	2095	0
5442	1725	2095	0
5443	1944	2095	0
5444	544	2095	0
5445	2244	2095	0
5446	1645	2095	0
5447	2262	2095	0
5448	1440	2095	0
5449	151	2095	0
5450	2422	2095	0
5451	1715	2095	0
5452	118	2095	0
5453	796	2095	0
5454	590	2095	0
5455	1105	2095	0
5456	1509	2095	0
5457	2139	2095	0
5458	1725	1433	0
5459	2285	1433	0
5460	1621	1433	0
5461	1018	1433	0
5462	2256	1433	0
5463	269	1433	0
5464	1223	958	0
5465	1795	958	0
5466	2031	958	0
